id,projeto,campanha,comunidade,comunidade_id,id_mensagem,texto_preview,tipo,data_evento,remetente_nome,remetente_id,responsavel_nome,created_at
43,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB001466D6FC910EAEF87,"Meu povo, que coisa linda ver as redes cada vez mais cheias de amarelo!💛
*Mas a galera de lá não para e a gente não pode vacilar!*
Quem ainda não chegou junto hoje, corre que ainda dá tempo de deixar claro pra todo o estado que #VemJoão e não tem quem segure!

*Confere aí checklist do dia, e não pula nenhuma!*

📍 Missão 1 : https://engaja.pro/missaope1-02-04 
📍 Missão 2: https://engaja.pro/missaope2-02-04 
📍 Missão 3: https://engaja.pro/missaope3-02-04 
📍 Missão 4: https://engaja.pro/missaope4-02-04 
📍 Missão 5: https://engaja.pro/missaope5-02-04 
📍 Missão 6: https://engaja.pro/missaope6-02-04

As sugestões de comentários estão logo aqui em cima nos posts de mais cedo. 
É só adaptar e mandar ver!",mensagem simples,2026-04-02 18:09:25.929+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
44,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB001B68449559310D393,Isso é o que chama de gestão pública? Gastar 281 mil em pesquisa falsa? Vergonha desse governo de raquel,mensagem simples,2026-04-08 06:37:59.147+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
45,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0021882733CBBE0B4BF,"Os doente lá dentro já tão mal e ainda tem que se preocupar com chuva dentro do quarto? E a Raquel falando que reformou o HR… reformou onde, meu Deus? kkkkk",mensagem simples,2026-04-07 16:31:59.486+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
46,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0024BFB6544D2A9E092,Prometeu e cumpriu! É assim que se faz gestão. Quem faz pelo Recife vai fazer por Pernambuco inteiro! 💛,mensagem simples,2026-03-30 18:28:25.304+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
47,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB002BF844CBC59C71379,"Turma, viram essa? R$ 160 milhões pra uma empresa que nem podia assinar contrato com o governo. 🤡

*Enquanto aqui no Recife a gente vê obra entregue antes do prazo, lá no Estado é esse rolo de carona em licitação e pagamento sem comprovação.* O dinheiro da educação indo pra empresa inidônea.

Passa lá no link pra deixar aquele comentário esperto. Bora mostrar que Pernambuco tá vendo tudo! 🚀💛
https://engaja.pro/missaope1-11-03",mensagem simples,2026-03-11 20:16:19.715+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
48,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB002D139419859669EF6,Não vejo a hora de chegar na urna e escolher João 💛💛,mensagem simples,2026-03-19 12:47:32.32+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
49,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB002E034B541E52D304F,O nome desse time é trabalho! 💛,mensagem simples,2026-03-28 16:16:57.105+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
50,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0031CFC5AE51AB3E4A1,"🚨*MISSÃO NOVA NA ÁREA*🚨

*É a Polícia Federal no encalço do Gabinete do Ódio de Raquel Lyra!*

*Link:* https://engaja.pro/missaope01-10-04

*Pernambuco sempre foi terra de liberdade e de gente que trabalha de cabeça erguida.* 
A gente sabe o valor da nossa democracia e do *respeito com a coisa pública.* 

*Vamos ocupar nosso espaço comentando muito e COMPARTILHAR esse vídeo pra mostrar que a gente tá de olho* e que o nosso estado merece o melhor sempre. 

É rapidinho, o *tempo de um cafezinho pra fortalecer nossa voz!* 💛🚀",mensagem simples,2026-04-10 18:52:07.411+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
51,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0036D44F049329270AB,"Posso contar com vocês? *Reage aqui* só pra eu saber como ta o clima.
Lembrando que o nosso encontro é as *19h30!* 🚀",mensagem simples,2026-03-18 17:30:19.744+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
52,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB003FD2304429179EAA1,"*MISSÃO RÁPIDA:*
Entra no post, comenta e compartilha nos teus Stories, nos grupos, nos status, vamos fazer essa notícia circular! 
🔗 LINK DO POST: https://engaja.pro/pemissao1-03-03",mensagem simples,2026-03-03 08:38:28.948+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
53,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00475DCA76ADE94BB1C,"Bom dia, turma! Março ta no nosso ritmo: *voando.* 💛

*O Mobiliza é o que faz a nossa verdade chegar mais longe,* e por isso nosso encontro de *quarta, às 19:30h* já ta marcado. 

Esse é o momento pra carregar as baterias e também uma chance de *quem ta chegando agora conhecer mais de pertinho*. Vamos ajustar a mira para que a segunda metade do mês seja ainda mais barulhenta (do jeito certo, com trabalho!).

Conto vocês da casa pra recepcionar o pessoal que ta chegando agora. 🚀",mensagem simples,2026-03-17 11:00:26.85+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
54,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB004B10E059334224F75,"*🚨NOVA MISSÃO🚨*

*O assunto é o mesmo, não podemos deixar eles criarem falsas narrativas.*

1️⃣ Vocês já estão ligados nos comentários!

*2️⃣ Bota pra moer:* https://engaja.pro/missaope04-08-04",mensagem simples,2026-04-08 13:07:22.99+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
55,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0059864FEAAA2A285E1,"🚨*EI, SURGIU MISSÃO DUPLA AQUI, VAMOS NESSA!*🚨


*É PRIMEIRO TURNO!* A pesquisa do Datafolha mostrou que o nosso trabalho tá dando resultado, viu?  

Vamos seguir firmes, pra deixar Pernambuco na frente!  #PEPraFrente 🚀💛

*Vamos nos DOIS LINKS lotar tudo, galera!*

🔗Link 1️⃣: https://engaja.pro/missaope01-16-04

🔗Link 2️⃣: https://engaja.pro/missaope02-16-04",mensagem simples,2026-04-16 14:06:51.475+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
56,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB006417A4832D8C1A72E,"Quando aperta, ele responde com mais trabalho. É esse perfil que faz a diferença 🚀💛",mensagem simples,2026-04-15 12:11:16.9+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
57,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB006AAB1060B6F29F36B,"Lamentável como tudo que essa governadora bota a mão vira escândalo, tá repreendido! Vem logo, João!",mensagem simples,2026-03-25 15:54:06.422+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
58,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,3EB006FE51391817F27DD0,"Bora minha liderança massa!
O cheiro do almoço já tá tomando conta dor ar por aqui.

*Nosso encontro oficial é às 19h, mas às 18h45 eu já tô com a cadeira puxada.*
É o tempo de dar aquele ajuste fino e garantir que tudo fique o mais lindo possível pro nosso time.

Se avexe não, mas chegue cedo! Bora moer que o projeto é gigante! #PEpraFrente!",mensagem simples,2026-04-15 12:26:33.65+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
59,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0070C85F09B149D4186,Pernambuco inteiro vai sentir essa entrega. Tô com muito orgulho 💛💛,mensagem simples,2026-04-14 18:14:22.178+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
60,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0075CB790AAC9EC4E05,"Simbora que a semana começou com a força do Sertão!

*João Campos já amanheceu no Araripe,* refazendo os passos de Arraes e Eduardo pra buscar a bênção do Padre Cícero. *É Pernambuco unido, do litoral ao sertão, com o coração cheio de esperança e muito trabalho pela frente.* 

*A vontade de fazer mais pelo nosso estado só aumenta.* É pé na estrada e fé no futuro! 🟡✨

*1️⃣MISSÃO: vamos lá dar o nosso apoio, galera massa!*

*2️⃣Link:* https://engaja.pro/missaope01-06-04",mensagem simples,2026-04-06 09:33:09.115+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
61,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB007B79DB77D10E6590D,"É esperar outubro pra Pernambuco voltar a ter manchete positiva de novo, porque o negócio tá feio com Raquel",mensagem simples,2026-03-25 15:54:37.331+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
62,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,3EB007D943A526308CA88E,"Bom dia, turma! 

Se o ritmo lá fora tá acelerado, por aqui a gente segue naquela base: foco no que o Recife tá mostrando e olho aberto com as ""novidades"" que chegam do Estado.

Que os próximos dias sejam leves e cheios daquela ocupação inteligente que só esse grupo sabe fazer.

Bora pra cima! 🚀💛",mensagem simples,2026-02-23 09:49:27.969+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
63,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00811906DF7BBF95DDD,"Guarda treinada, câmera corporal, Polícia Federal no processo. Sério, responsável e eficiente. É João pra governador! 💛💛🚀",mensagem simples,2026-03-30 18:28:22.312+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
64,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00836CECDEB1C2D5DE4,(Mensagem de mídia sem texto),mensagem simples,2026-04-06 14:10:22.674+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
65,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0089E5044B3FF0F6F50,"Psiu, tem alguém ai? 👀",mensagem simples,2026-02-21 21:15:24.214+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
66,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB008D407DCAC574E937F,"🚨 *MISSÃO NOVA NA ÁREA* 🚨

Pernambuco está se mobilizando! *A segurança pública é questão de liderança, coragem e compromisso de todos nós.* Vamos valorizar quem trabalha na linha de frente e garantir que nosso povo tenha as condições de viver tranquilo. Juntos, somos mais fortes! 

*1️⃣ Vamos compartilhar bastante, pessoal!*

*🔗Link:* https://engaja.pro/missaope01-13-04",mensagem simples,2026-04-13 15:30:02.284+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
67,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB009A919A0B472DE68AA,"Se gastasse esses 281 mil com saúde, talvez não precisasse de pesquisa falsa pra criar boa avaliação",mensagem simples,2026-04-08 06:39:31.979+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
68,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00A14C7B9E41DD71401,"Ó galera, só pra não ter erro nessa missão que tá um pouco diferente:
Salva a foto, cria um textinho teu, mete a hashtag #PEPraFrente e o 💛, e depois solta em todo canto!

Vamo mostrar que o futuro de Pernambuco é amarelo!🚀💛",mensagem simples,2026-03-23 07:33:28.094+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
69,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00AD2E372460F53C049,O sentimento nas ruas já diz tudo: tá chegando a hora do nosso governador! 💛,mensagem simples,2026-03-31 08:20:47.514+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
70,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00AD40FC61CBD950B16,"*João foi lá e mandou a real:* nosso time tem lado, tem posição e tem compromisso com quem faz o Brasil avançar. 

*É foco total em Pernambuco e lealdade a quem trabalha junto com a gente.* Simbora que o ritmo é de entrega e o futuro é logo ali! 💛🚀

*MISSÃO:* Comentar bastante
*Link:* https://engaja.pro/missaope02-30-03",mensagem simples,2026-03-30 16:29:13.506+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
71,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00B783A38465C8FFB0D,(Mensagem de mídia sem texto),mensagem simples,2026-04-06 14:12:15.266+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
72,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00C361222DF62A2E327,"Esse é o perfil de governador que o estado precisa, que faz de verdade 💛💛💛💛💛",mensagem simples,2026-03-03 08:40:11.534+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
73,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00D1D59ABF7D62B9686,A herança de Miguel Arraes chegando ao Sertão do Araripe com o bisneto. Isso é história se repetindo com força total. Tô com muito orgulho dessa candidatura. 💛💛🚀,mensagem simples,2026-04-06 09:38:40.891+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
74,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00DCEC7D07A8BD0AE7A,(Mensagem de mídia sem texto),mensagem simples,2026-04-08 08:21:38.173+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
75,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00DE7C13A56D9DBA961,"Encerrar o ciclo na prefeitura assim, com entrega, com emoção, com legado — só quem governa de verdade consegue 💛💛",mensagem simples,2026-04-02 16:28:13.726+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
76,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00E154027330061FAB0,"É esse tipo de governador que Pernambuco precisa, toma conta logo de PE, meu prefeitoo 💛",mensagem simples,2026-03-03 08:39:59.002+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
77,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00E6F744E7464855FB5,Braço forte contra o crime e oportunidade pra quem precisa. Gestão completa 💛🚀,mensagem simples,2026-04-14 08:18:48.627+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
78,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00E757AA9D9FFA275FE,"*Nosso time ta pronto!* Esse é o recado que a gente precisa espalhar pra Pernambuco, então *bora lá compartilhar,* é rapidinho.

*Missão:* https://engaja.pro/missaope5-28-03 

Simbora! 💛🚀",mensagem simples,2026-03-28 16:15:45.478+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
79,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB00EAFBFCA43D1B73297,A herança de Miguel Arraes chegando ao Sertão do Araripe com o bisneto. Isso é história se repetindo com força total. Tô com muito orgulho dessa candidatura. 💛💛🚀,mensagem simples,2026-04-06 09:34:50.146+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
80,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB00F498700427CCD4B97,"Olhem como a oposição está se organizando nos posts. *Se a gente não ocupa os espaços, a narrativa deles vira verdade absoluta para quem está só de passagem.* Não podemos dar brecha! 
Lembrem-se: *o algoritmo entende que o que tem mais curtida é o mais relevante.* Passem lá, deem aquele like nos nossos.",mensagem simples,2026-04-02 19:35:54.753+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
81,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0101C0E6C033B8B8C33,Muito importante ver ações que colocam a proteção das mulheres como prioridade. Que essa mensagem chegue a cada vez mais pessoas.,mensagem simples,2026-03-08 10:53:02.433+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
82,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,3EB0109CA77BFD3163E16A,"Bora que o café já tá no bule! ☕️

Em *15 minutos* a gente abre a sala exclusiva aqui das lideranças para aquele alinhamento fino antes do grupão entrar. 

É o tempo de ajeitar o fone e separar o que a gente sentiu do clima da rua hoje. 

*Link da sala aqui:* https://meet.google.com/npz-izio-miu 

Vejo vocês já já! 🚀",mensagem simples,2026-03-18 18:45:11.827+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
83,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB010CA39DAE5D1A25C80,"*Já pega um comentário aqui pra se inspirar, cria o seu nas suas palavras e solta lá nos 3 links!*",mensagem simples,2026-04-02 12:28:54.755+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
84,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0111D5B20B599A3EEF8,Pernambuco acaba de se encher de esperança 💛💛,mensagem simples,2026-03-28 14:59:45.966+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
85,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB011EAE063C68F53B323,"O povo só quer uma coisa: vem, João 💛",mensagem simples,2026-03-18 15:33:17.242+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
86,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB011FA8FCDE933A5EF3F,"Recife ganhou mais um espaço lindo e a gente já sabe que Pernambuco inteiro vai ganhar muito mais. Vai, João! 💛🚀",mensagem simples,2026-04-02 16:26:07.125+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
87,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB011FB9850476DF3FDAD,"Esse é o João que a gente conhece: dificuldade não intimida, só aumenta a disposição 💛",mensagem simples,2026-04-14 16:25:56.989+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
